,title,description,title_label,description_label
93,휴온스 휴메딕스  정기 주주총회 개최     안건 통과,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나 로 장기화와 경기침체에도 불구하고 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 며  휴온스와 휴메딕스는 올해도  ,0,0
94,일동제약   일동홀딩스 정기 주주총회 개최,특히   코로나  치료제 임상 및 상용화 추진뿐 아니라  당뇨병 치료제  비 알코올성 지방간염  치료제 등 신약 개발 과제 진행에도 역량을 집중하여 더 많은 가시적 성과를 보여드릴 방침 이라고 말했다    지주회사인  ,1,0
95,  독립야구단 경기도리그  일 개막,또 지난해  코로나 로 실시하지 못한 프로야구  군 및 대학팀과의 교류전을 확대하고  프로구단들을 초청해 트라이아웃 공개 선발 시험 도 실시할 예정이다  이날 개막식에는 이석범 경기도 문화체육관광국장  이원성  ,0,0
96,성남시  년 제 회 추가경정예산  억원 증액 편성,지원비   코로나 예방접종시행비 등  억원 규모의 국 도비 보조사업도 편성했다  성남시  년도 제 회  지역경제 활성화 및  코로나   로 어려움을 겪고 있는 시민들을 위해 노력하겠다고 말했다  성남   ,1,0
97, 그룹  소아암 어린이에게 생명나눔 온 택트 프로젝트  억원 전달, 그룹 수펙스추구협의회 이형희 위원장은  코로나  장기화로 발생한 사회문제 해결에 기여하고  사회적 가치를 창출하기 위한  사회 안전망    구축 프로젝트 의 일환으로 진행됐다  라며  소아암 어린이들의  ,0,0
98,연세의료원  스마트병원 구축에 박차 의료진 업무효율 환자 만족도 높아질 ,또 의료서비스 제공 과정에서 방역 안전성도 증대돼  코로나  팬데믹 상황에서 미래형 병원 모델로 주목받고  임준석 연세의료원 디지털헬스실장은  온라인 시스템을 활용해  코로나  감염을 방지하며 의료진과 환자  ,0,1
99,성남시 화장장 하루  건 건 가동 확대,화장 건수 지난해보다   증가 월 일까지 가동횟수  회차로 확대운영 성남시는  코로나  확산에 따른 사망자 증가로 중원구 갈현동 화장시설 운영을 확대한다고  일 밝혔다  시에 따르면 최근 한달간 중원구  ,0,0
100,맨디언트  해커조직  국  급부상  공격 대비해야 , 코로나  백신 정보 취득 시도부터 암호화폐 갈취  핵 거래 비밀 탈취에 이르는 왕성한 활동을 벌이는 중이다  마이클 반하트 맨디언트 수석 애널리스트는  국이 북한의 새로운  올스타팀 이라며  그룹  ,0,1
101,광주  코로나  사망자 누적  백 명  이달 발생,광주 지역에서 하루 평균  명 안팎의  코로나  연관 사망자가 발생하고 있습니다  광주에서는 지난  일과 어제 이틀 연속 사망자가  명씩 추가돼 누적  명으로 늘었습니다  누적 사망자 가운데  명이 이달에  ,0,0
102,영등포구  미취업 청년에 취업장려금  만원 지원, 영등포구가  코로나 의 장기화로 구직활동에 어려움을 겪는 관내 미취업 청년들에게  인당  만 원의 취업장려금을 지원한다  이를 위해  일부터 신청 접수를 시작한다고  일 구는 밝혔다  미취업 청년들의 구직을  ,0,0
103,광주 전남 신규 확진  만 천여 명 누적  만 명 ,광주와 전남에서 오늘도  만 명대  코로나  신규 확진자가 나왔습니다  광주에서는 요양병원 집단감염과 지역 내 산발적 감염이 확산하면서 오후  시까지  천 백여 명이 확진됐습니다  이에따라 누적 확진자가  만 천  ,0,0
104, 대학리그  동국대 이호근 감독  이대균  연습 때 보여준 것 나왔어 ,전국에 퍼진  코로나 로 인해 선수단 컨디션 관리가 쉽지 않은 시기다  이 감독은  선수단에서  명이  코로나 에 걸리지 않았다 외출을 줄여가면서 확산을 막아보려고 하고 있는데 쉽지는 않다  수업하고 병행을 하다  ,0,0
105,벤투호  조규성  코로나  확진 이동준 대체 발탁 로 곧장 합류,고양종합운동장      카타르 월드컵 아시아 최종예선  남자 대표팀   조  한국     조규성  사진 윤경식 조규성 김천 상무 이  코로나  확진으로 소집 해제됐다  대한축구협회 는  일  조규성이  코로나  확진  ,0,0
106,탁 트인 풍경 그리울 땐  여기가 자유로 드라이브  핫플 ,그는  자유로로 드라이브를 나왔다가 폭포 소리와 함께 커피를 마시고  식물들 속에서 이야기를 나눌 수 있는 카페 라면서  코로나 로 갈 곳이 마땅치 않은 분들에게 열린 공간을 제공하고자 한다 고 설명했다  ,1,1
107,장성군  소상공인 지원대상 확정 신속 지급,점포임대료 지원 대상  개소 확정  소상공인들의 생활 안정을 위해 지급 시기 앞당겨  코로나 로 전쟁같은  군 관계자는  당초  월에 지급 예정이었으나  코로나  장기화로 어려움을 겪고 있는 소상공인들의 생활  ,1,1
108,검찰  대장동  특혜 정황  법정서 공개 올   주고 외부 열람 차단,재판부는 이달  일 다음 공판을 진행하려 했으나 증인으로 출석할 예정이었던 이성문 화천대유 전 대표가 최근  코로나 에 확진돼 기일을 미루기로 했다  이에 따라 다음 달  일 황무성 전 성남도개공 사장을 증인으로  ,1,1
109, 딸 확진됐는데 이사 가라고 연락와  이지혜  눈물 ,그룹 샵 출신 이지혜가 딸 태리의 신종  코로나 바이러스 감염증 코로나  격리 중 일상을 알렸다  지난  일 이지혜의 유튜브 채널  밉지않은 관종언니 에는  작은 태리 인생 최대 고비  오미크론 확진됐다 라는 제목의  ,1,1
110,오후  시까지  만 명 확진 어제보다  만 명 ,국내 신종  코로나 바이러스 감염증 코로나  오미크론 변이 유행이 지속하면서  일 오후  시까지 전국에서  만명에 가까운  코로나  확진자가 나왔다  서울시 등 각 지방자치단체에 따르면 이날  ,0,0
111,오후  시까지 확진자  만 명  전날보다  만여명 적어, 일  시부터 오후  시까지 전국에서  코로나  확진 판정을 받은 사람이  만 명으로 집계됐다  이는 전날 같은 시간까지의 집계치인  만 명보다  만 명 적은 수치로   주 전인  일 같은  ,0,0
112,스타트업 요람에서 투자유치까지  성과  빛났다,기업 간 네트워킹이 무엇보다 중요한 스타트업 업계에서  코로나  시국은 악재 중의 악재다  협회가 기획한   코로나 로 오프라인 전시회가 직격탄을 맞은 요즘  메타버스 공간에 전시부스를 만들어 스타트업을 홍보할 수  ,0,1
113,  현장  돌아온 캠퍼스 라이프  대학가 원룸촌도  활짝 ,신종  코로나 바이러스 감염증 코로나 으로 숨을 헐떡이던 대학가 인근 원룸촌이 다시금 활기를 되찾고 있다  지난해와 달리 올해  학기부터 대면수업을 재개하는 대학들이 늘면서 하숙이나 자취방을 구하는 학생들의  ,1,1
114,벤투호   경기 뛴  조규성까지 확진 나머지  인 금일까지  이상무 ,대한축구협회 는  일  조규성 김천상무  선수는  코로나  확진으로 소집 해제됐다  이에 이동준 헤르타  이유는  코로나  확진이었다  최초 명단 발표 후 정우영 프라이부르크  김진규 전북 현대 가  코로나  여파로 각각  ,0,0
115,대구 경북 어린이  코로나  백신 신청  저조 ,만  살에서  살 어린이를 대상으로  코로나  백신 접종예약이 시작된 가운데 신청이 저조한 것으로  방역당국은 어린이 접종은 부모가 자율적으로 판단하되 기저질환자 등  코로나  감염시 중증화 위험이 큰  ,1,0
116,충북교육청   코로나  심리 회복 지원,충청북도교육청이  코로나 로 불안이나 외상 피해를 겪는 학생과 교직원의 심리 상담을 지원합니다  충북교육청은 마음건강증진센터를 중심으로 확진자와 자가격리자의 심리 상태를 확인하고  응급 처치와 심층 평가  ,1,1
117, 정면승부  김남국  민주당 쇄신 위한 박홍근 선출  이재명 영향력과는 거리  ,그래서 아무래도 특히  코로나 로 최근 몇 년간 소상공인과 자영업자들 너무 힘드시고 우리 국민들께서 호소하시는 그런 여러 가지 민생 문제들이 있기 때문에 이런 문제들에 있어서는 야당이 여당과 협력하는 모습을 보일  ,0,1
118,손소독제로 청결함을 유지하세요,이기철 회장은  코로나 가 기승을 부리는 가운데 어려운 이웃들과 마음을 나누고자 작은 나눔을 실천하게  진행해  코로나 로 힘들어하는 어르신들에게 즐거움을 줄 수 있는 기회를 만들어가자 라고 말했다  김옥님  ,0,1
119,오후  시까지 전국서  만 명 확진 어제보다  만 명 적어,이투데이 서지희 기자    일 오후  시까지 전국에서  만명에 가까운  코로나  확진자가 나왔다  연합뉴스는 서울시 등 각 지방자치단체를 인용해 이날  시부터 오후  시까지 전국  개 시도에서  코로나  확진  ,0,0
120,전북 확진자 연일 만 명 넘어 감염 재생산지수  이하, 코로나  신규 확진자는 어제 만  천 백여 명  오늘은 오후  시까지  천 백 여명입니다  도민의  인 백 만  천여 명이  차 백신 접종을 마쳤습니다  전북에서 연일 만 명 넘는 확진자가 나오고 있는 가운데  코로나  ,0,0
121, 속보  구리  코로나  확진자  명 추가  동별 현황은 , 코로나  방역   코로나 검사  시사매거진  경기 구리에서  코로나  확진자가 추가 발생했다   일 시에 따르면 신규 확진자는  명이다  구리  코로나  확진자 현황  자료 구리시 제공 ,0,0
122,고마츠 나나 스다 마사키 부부   코로나  확진  재팬 ,일본 현지 매체 스포니치아넥스는  일 고마츠 나나와 스다 마사키가  코로나 에 확진 됐다고 보도했다  고마츠 나나의 소속사는  당사 소속 고마츠 나나가 신형  코로나  바이러스에 감염됐음을 보고드린다 며  일   ,0,0
123, 공식발표  조규성   코로나  확진으로 소집 해제 이동준 대체 발탁,국가대표 공격수 조규성 김천상무 이 신종  코로나 바이러스 감염증 코로나  확진으로 대표팀에서 하차한다  이동준 헤르타 베를린 이 대체 발탁되면서 벤투호에 합류한다  대한축구협회 는  일  조규성이  ,0,0
124,오후  시까지  만  명 확진 어제보다  만여 명 적어,오늘  시부터 오후  시까지  코로나  확진자는  만 천 명으로 잠정 집계됐습니다  어제 같은 시간보다 만 여 명 적습니다  국내 오미크론 유행은 정점 구간에 진입한 것으로 파악되며  최근 확진자 증가세가 둔화하고  ,0,0
125,  영화 관람료 인상 팬데믹 이후  번째,멀티플렉스 극장  가 다음 달  일부터 영화 관람료를 최대  천 원 인상한다고 밝혔습니다   의 이번 영화 관람료 인상은  코로나  팬데믹 이후 세 번째로  다른 멀티플렉스 극장의 요금 인상으로 이어질지 주목됩니다 ,1,1
126,김주하 앵커가 전하는  월  일 종합뉴스 주요뉴스, 코로나  사망자가  명대에 육박한 가운데  정부는 유행이 정점을 지나 완만하게 감소하고 있다고 분석했습니다    밤부터 전국 많은 비 남부  태풍급  강풍 밤부터 전국에 많은 비가 예상되는 가운데  제주와  ,0,1
